frame,resid,pdb_label,com_to_sf_com_distance,min_atom_to_sf_com_distance,radial_distance,z_offset_from_sf
1512,424,E152.C,9.07316617557236,8.347221769779727,8.85413024735436,2.0272266234296836
1513,424,E152.C,9.086071156296962,8.451180493809355,8.843518221721595,2.0733620553241963
1514,424,E152.C,9.067371850210195,8.57032490911303,8.799085197244386,2.126906649111632
1515,424,E152.C,9.056974376716022,8.642999069504702,8.744485958491998,2.3225410728005897
1516,424,E152.C,9.003428777057694,8.27712789075218,8.781354430289054,2.084985867476064
1517,424,E152.C,9.160112819358755,8.8039220238106,8.926197086889733,1.933655791233349
1518,424,E152.C,9.248679688611425,8.83447352876442,9.118708034002434,1.6029707467162666
1519,424,E152.C,8.771563832059943,8.282189193269309,8.532966612996818,2.090744907736706
1520,424,E152.C,9.104681121336201,8.395929034266155,8.89422187944529,2.042589014820436
1521,424,E152.C,8.953006020622801,8.299727924709629,8.777613931668185,1.963210819576176
1522,424,E152.C,9.300018054786374,8.924809600866586,9.136120304225443,1.8783343406512358
1523,424,E152.C,9.154219183069236,8.722926665129192,8.987692281378706,1.8533905763635232
1524,424,E152.C,8.83383097137007,8.311178629934764,8.454219107618265,2.667127660467571
1525,424,E152.C,9.012965143388085,8.489232934658704,8.78098395365564,2.0852018644670522
1526,424,E152.C,9.321670736821531,8.840110092811974,9.091556236084216,1.95065332866659
1527,424,E152.C,9.245580647199953,8.869886503315213,9.092767535097401,1.953081908127487
1528,424,E152.C,8.982053672313034,8.56376379842362,8.714342340945016,2.4247549701617856
1529,424,E152.C,8.689568352304466,7.8869194412349035,8.505248699615047,1.8443664934249426
1530,424,E152.C,8.898376482098978,8.307833879489426,8.690744927376066,1.9809474929601123
1531,424,E152.C,9.194330641836792,8.831731921345485,8.940887604103382,2.1439766546098866
1532,424,E152.C,9.137247274019876,8.506103989805657,9.038371608909266,1.2650337901401087
1533,424,E152.C,8.751830577315845,8.417514904927621,8.51330340502771,1.8127798064930403
1534,424,E152.C,8.95514240747725,8.307557741165104,8.676852844096963,2.1347313165780264
1535,424,E152.C,9.326731151793457,8.654264898130702,9.076195220291279,1.9056208964018282
1536,424,E152.C,9.117459529880339,8.637397412261564,8.785606345639746,2.472153219923186
1537,424,E152.C,9.38122728399682,9.03537306616308,9.0727070123911,2.385971217255559
1538,424,E152.C,9.142282669390035,8.598406910979152,8.894772434841169,1.9740912624742037
1539,424,E152.C,9.196291654687073,8.572182637732269,8.862180177279912,2.2346699572827617
1540,424,E152.C,9.084329844358518,8.504389531185609,8.825930847588753,2.12994744253767
1541,424,E152.C,9.460338268940186,8.953267052532455,9.222636614283052,2.1688360707591556
1542,424,E152.C,9.13101367990345,8.735453698093446,8.75004179453083,2.388044461554003
1543,424,E152.C,9.541918302192192,9.141389673140418,9.234905877655448,2.0999902535069452
1544,424,E152.C,9.142309721908404,8.468137923384788,8.98363008518208,1.7211420941886786
1545,424,E152.C,9.224422057905427,8.72737381427438,8.955076831920898,1.9646387008625794
1546,424,E152.C,8.987137062331884,8.483193033344307,8.662737714654979,2.271365242667102
1547,424,E152.C,9.124701065096605,8.741726662444213,8.907079563389408,1.9314911012501312
1548,424,E152.C,9.467798423615294,9.210542276759107,9.142431800318372,2.281762739318708
1549,424,E152.C,9.211327084956345,8.844533785205469,8.928759074099819,2.082524430724959
1550,424,E152.C,9.437758359754335,9.114039045255527,9.063062601879764,2.37292495111933
1551,424,E152.C,9.08315656914789,8.562849102151441,8.908803894955508,1.7691677166614994
1552,424,E152.C,8.841539782193351,8.243411391818153,8.545715171566135,2.051695411289188
1553,424,E152.C,8.73723160865484,8.268626205994506,8.46744449464275,2.0431261348590226
1554,424,E152.C,9.24915352983903,8.948742544653575,8.993378181842063,2.0917024319229967
1555,424,E152.C,9.199738484030776,8.88307267436445,8.856054979769594,2.3239653831630704
1556,424,E152.C,9.046893928802547,8.686600931123834,8.85138001529751,1.8846210052416268
1557,424,E152.C,8.939710489016699,8.507600272523186,8.489670619970331,2.5331058097312678
1558,424,E152.C,8.898717913026228,8.431111714499885,8.620546169805166,2.137049642741289
1559,424,E152.C,8.82736832185168,8.441719543456157,8.460030037332514,2.3709479459525795
1560,424,E152.C,8.649374822349783,8.005690203079494,8.348903221445687,2.111537279285301
1561,424,E152.C,9.012085441798716,8.565178116341196,8.716603280134034,2.1265385300606425
1562,424,E152.C,9.030381724366885,8.23800004659316,8.77440629785122,1.9678980768674137
1563,424,E152.C,8.93458976157265,8.417686268409458,8.570412882938246,2.403517399959995
1564,424,E152.C,9.06941899884265,8.531119912196926,8.676191128282557,2.625183865604228
1565,424,E152.C,8.909085496410976,8.547805422967249,8.615299174446834,2.158322069966516
1566,424,E152.C,8.750551916118425,8.004091950269924,8.542924141542604,1.7150551501721338
1567,424,E152.C,8.908183291334888,8.469740062259964,8.579128495892558,2.280403119323438
1568,424,E152.C,9.27375384103218,8.851143312061456,8.91644942727266,2.443190630133458
1569,424,E152.C,8.806966981833526,8.282061441046459,8.536122132185927,2.2245835851498867
1570,424,E152.C,8.864717383820357,8.438661352630682,8.517953880395874,2.2916945559058206
1571,424,E152.C,8.688700410404932,8.189210813158645,8.347108706005676,2.092393069328793
1572,424,E152.C,8.98602217988733,8.631577563196725,8.753726108743844,2.038606374714888
1573,424,E152.C,9.181199554313395,8.66503159125948,8.88338276098751,2.280799569765094
1574,424,E152.C,8.906364069082532,8.613783951714435,8.560287216085209,2.4541306751134755
1575,424,E152.C,8.853226802143197,8.508844236394959,8.658498563963372,1.9670091510748335
1576,424,E152.C,9.000471650196038,8.5538429279766,8.785000340809273,1.9398516306728766
1577,424,E152.C,8.766168647318217,8.301530435626907,8.468619699674603,2.2617573588310904
1578,424,E152.C,8.857947575317455,8.441312702536646,8.62241926581639,2.0024411067165744
1579,424,E152.C,9.02549138657631,8.659482488613444,8.697097509766895,2.027305335104387
1580,424,E152.C,8.884051432090407,8.221427333912171,8.577969915823342,2.1901760450540166
1581,424,E152.C,8.70501351923124,8.093972473812602,8.40188629849102,2.1027258163450995
1582,424,E152.C,8.715528061970566,8.246987870293035,8.297874070504534,2.3818466908027176
1583,424,E152.C,8.913554276201348,8.3166962419581,8.635241667464529,2.000158262797129
1584,424,E152.C,8.730468718718472,8.122738874559438,8.406651509992695,2.0889500526691194
1585,424,E152.C,9.104448851789865,8.56068067006498,8.862445531553663,2.0011672122632405
1586,424,E152.C,9.080727089534925,8.45809286494654,8.694004897114567,2.325510749409787
1587,424,E152.C,9.355519905955019,8.708073938579794,9.218290449585545,1.2283932364226189
1588,424,E152.C,9.259798969108271,8.922123881019946,8.944772232156765,2.370230603388265
1589,424,E152.C,8.687142607537464,8.068671076402858,8.368722542961303,2.357858604734446
1590,424,E152.C,8.825542721616694,8.301036033186548,8.526026681622279,2.239852492183246
1591,424,E152.C,9.117641594422036,8.544123950449809,8.840664874707949,2.2791354007491265
1592,424,E152.C,9.173775186833328,8.702196745842128,8.876604029262003,2.370410080875999
1593,424,E152.C,9.398324994362849,9.008222029279489,9.128746668595225,2.3443123223652407
1594,424,E152.C,9.185526311910447,8.770352787191387,8.88722602865853,2.2026915845783037
1595,424,E152.C,9.306538136025013,8.755435745800261,9.088168555921554,2.129819702046433
1596,424,E152.C,9.45649283615643,9.052502658537861,9.184606423179558,2.137916943755215
1597,424,E152.C,9.570147283962768,9.257333303895024,9.262393500809388,2.1885955791905474
1598,424,E152.C,9.248204145191295,8.793666004529507,8.928215509217635,2.349087085753723
1599,424,E152.C,9.319934631628499,8.825479802904347,9.078756018572674,1.9321458522198895
1600,424,E152.C,9.103786404576452,8.634296385888893,8.886483847925927,2.082487903921475
1601,424,E152.C,9.420453729492253,8.921529769797225,9.120572091807432,2.332211222443675
1602,424,E152.C,8.498375949724062,7.954666508873638,8.286896468134204,1.9491698033946818
1603,424,E152.C,8.750223189890031,8.218820974756477,8.429140570230922,2.1542936612924137
1604,424,E152.C,8.871112550154644,8.466985890075318,8.61643530821914,1.8136989379489137
1605,424,E152.C,9.119503746393649,8.552774336472927,8.969395543613544,1.5998727230225143
1606,424,E152.C,8.744705472998923,8.14875268781227,8.505378928696231,1.86016979014029
1607,424,E152.C,9.19406997435829,8.713754962301548,8.943140197941881,1.8626603068006062
1608,424,E152.C,8.656197968225273,7.755591279113399,8.391260185216638,1.9349631974872068
1609,424,E152.C,8.910693001247424,8.355024973202628,8.60738306421107,1.8815021414624908
1610,424,E152.C,8.99500659123287,8.564248529601429,8.697816800610191,2.0443050640525087
1611,424,E152.C,8.662033151828965,7.985200081237119,8.432522562285325,1.9533791518815349
1612,424,E152.C,8.864050420193536,8.243139471134437,8.625359012983296,1.9522717548429256
1613,424,E152.C,8.876405886937524,8.09857462406344,8.680740196510616,1.619203194782017
1614,424,E152.C,8.640737990286521,8.17115716487214,8.374327031444313,1.9500795512376072
1615,424,E152.C,8.517514408564017,7.799425332171637,8.32492429338575,1.511539921976464
1616,424,E152.C,8.63725630154551,8.112437669080006,8.413032865493527,1.5559993621107395
1617,424,E152.C,8.793351323314823,8.160207302462618,8.542155219261092,1.8261905413145314
1618,424,E152.C,8.795449815118618,8.05297956482094,8.35906471832968,2.3040816927407235
1619,424,E152.C,8.603743766800788,8.06975556582871,8.326230069564524,1.9835261180557495
1620,424,E152.C,8.691374668727784,8.048065753065895,8.398878676768605,1.871672451660615
1621,424,E152.C,8.99324822824192,8.565829516637676,8.68841420824848,2.1225349268323157
1622,424,E152.C,8.9030339357597,8.338709754088299,8.704215756261686,1.5532451091637682
1623,424,E152.C,8.669520403730989,7.994656247133904,8.386921199145755,2.0432289830551724
1624,424,E152.C,8.726200358707306,8.408954231704293,8.40668074926972,1.9577163313212225
1625,424,E152.C,9.13040373283585,8.709514584907842,8.807106040258372,1.8736113125534075
1626,424,E152.C,8.7512171252819,8.270493324799506,8.459520451212718,1.8369191643782443
1627,424,E152.C,8.711388053625697,8.164476200485481,8.449623520758283,1.7820105020003751
1628,424,E152.C,9.06553231973721,8.513983433772468,8.879327955246483,1.4578439535817296
1629,424,E152.C,8.67395588821788,8.256270764067176,8.448906097723931,1.6701940313513575
1630,424,E152.C,8.72506003311143,8.303484594346594,8.50481952748011,1.7991205392813328
1631,424,E152.C,8.773029550678693,8.23203075684777,8.54892589316734,1.8179150519590763
1632,424,E152.C,9.014915051102639,8.074151165848626,8.864235095804041,1.6244343578646578
1633,424,E152.C,8.67954779336313,8.185401867146409,8.458317776501051,1.7667627273103221
1634,424,E152.C,8.587340163724607,8.263493945184464,8.307031374332576,1.8916496967279528
1635,424,E152.C,8.67003265751947,7.910015293981625,8.42106494980699,1.8154359196469727
1636,424,E152.C,9.03325484151398,8.466422445963007,8.784811438643116,1.9014743935338032
1637,424,E152.C,8.61293433996835,7.919582211165188,8.295825902466005,1.9844939080137323
1638,424,E152.C,8.810337547828139,8.420945882464625,8.564762217456641,1.8903115730608135
1639,424,E152.C,8.935332394783504,8.177527883085881,8.73896689853757,1.5868785284566655
1640,424,E152.C,8.639116617916812,8.007333739235586,8.315317529540808,1.975868495275165
1641,424,E152.C,8.694846201806847,8.147604779387798,8.451124745743245,1.8530716899037003
1642,424,E152.C,8.621565227314928,7.968435715785621,8.391932477296898,1.747849401052548
1643,424,E152.C,8.85210924376091,8.259699671131715,8.654498162293873,1.604224923929948
1644,424,E152.C,8.95470671301291,8.440299051732925,8.586721422173145,2.3830465711180437
1645,424,E152.C,8.457849444984962,7.934016560902167,8.176646801304422,1.8923757874494669
1646,424,E152.C,8.669274448513072,7.877565605934738,8.425101218931033,1.7983841646849896
1647,424,E152.C,8.367074395884387,7.9331464974028005,8.010390990825671,2.0914293558291774
1648,424,E152.C,8.566671922503916,7.699538083889741,8.28326643607042,1.8737766371388176
1649,424,E152.C,8.648064429359914,7.995866800558003,8.41504457980074,1.7073130704543331
1650,424,E152.C,8.49866602938813,7.923927602781334,8.134356274838378,2.243808095140764
1651,424,E152.C,8.495446554248081,7.74959607098247,8.31207832431327,1.476790173710711
1652,424,E152.C,8.421603990425401,7.815796727554127,8.203800332876547,1.6484171091530584
1653,424,E152.C,8.493849404922353,7.761591001557101,8.24495141647754,1.744553868785573
1654,424,E152.C,8.484883529422861,7.505694505223436,8.172201570907525,1.977570300840128
1655,424,E152.C,8.840218682003696,8.19401555120578,8.631576892071987,1.7709804842349541
1656,424,E152.C,8.758161818155521,8.057819102283394,8.4651438759181,1.9251782332764265
1657,424,E152.C,8.897039576179287,8.47391812766492,8.578119959805,1.8832494732913574
1658,424,E152.C,9.049256793176568,8.530875958094182,8.672834771569425,2.4466365200156446
1659,424,E152.C,8.776063539406472,8.230094535709066,8.605988691046758,1.5728443590723344
1660,424,E152.C,8.77186736566912,8.188030849048593,8.492584882570073,1.9283498026834422
1661,424,E152.C,8.84718324491112,8.435338702893812,8.687542212522459,1.6823473356668472
1662,424,E152.C,8.651554121332696,7.8930777988787275,8.334323344454106,2.0923115754703474
1663,424,E152.C,8.764619570112801,8.06889128291768,8.510005984611553,2.1790499955263556
1664,424,E152.C,8.891714741708281,8.59011562983306,8.71766123409078,1.770508191931242
1665,424,E152.C,9.023935513027144,8.676953155971395,8.812465307454836,1.9544962529007393
1666,424,E152.C,8.879534476169681,8.416214474182022,8.543692966420803,2.0112148756539057
1667,424,E152.C,8.854536723890444,8.414648454279863,8.612555587052249,1.9548501889695586
1668,424,E152.C,8.654804608026884,8.030348238641823,8.421583518355106,1.9234749951554306
1669,424,E152.C,8.600451158470092,7.768977788919299,8.342782601121721,1.8780789127539208
1670,424,E152.C,8.463896596295372,7.625428168314123,8.222402515863642,1.7211881020236746
1671,424,E152.C,8.898209518276715,8.448378266007683,8.60655742620505,1.933335352684395
1672,424,E152.C,8.88000931231235,8.450104666632438,8.466541767966275,2.627394026632615
1673,424,E152.C,8.792809973041356,8.324086580333319,8.445425006234315,2.2677065350996912
1674,424,E152.C,8.680549857406213,7.8955079065122495,8.37547104804505,2.133994641024131
1675,424,E152.C,9.057083069798848,8.500899269156186,8.728388155439825,2.2400657523197793
1676,424,E152.C,8.752280999620945,8.130650206296973,8.374788242587837,2.1977941169785
1677,424,E152.C,8.653074491348866,7.979056095735834,8.284172248320008,2.2062414557780414
1678,424,E152.C,8.779790589352745,8.252898702378449,8.413021518091366,2.146028749645936
1679,424,E152.C,8.918890661499733,8.238933589948628,8.702188633933014,1.7232483713032565
1680,424,E152.C,8.795698001997696,7.990978841238757,8.493196148473288,1.8957768641907933
1681,424,E152.C,8.781169310996983,8.091797982005755,8.451143891318209,2.1277163845500837
1682,424,E152.C,8.908014001710852,8.441503647925144,8.574170000763866,2.0726482587330963
1683,424,E152.C,8.284530061091582,7.503200034138319,8.020149299080085,1.7877103785446167
1684,424,E152.C,8.639301333178276,8.020664088968681,8.340247457078643,1.9994674583345216
1685,424,E152.C,8.080168820133832,7.103729865324878,7.8019327569302614,1.8442726084193168
1686,424,E152.C,8.379854391142674,7.595592604479205,8.028285078481254,2.0779895712859116
1687,424,E152.C,8.880990509198789,8.325894262153538,8.376125227815587,2.4480997942106058
1688,424,E152.C,8.856052575587178,8.455529402000638,8.497478508533554,2.1751059420767405
1689,424,E152.C,8.599732549914263,7.880868933524694,8.215315124865594,2.1105794478779103
1690,424,E152.C,8.521232636598825,7.635444752438513,8.28956246093214,1.7143219358740254
1691,424,E152.C,8.680504029797726,8.076759213175876,8.364358051967441,2.0092017628884378
1692,424,E152.C,8.914639294080237,7.978743197414197,8.709494112066771,1.6878385661540278
1693,424,E152.C,8.674124430246804,7.794991554510265,8.35867215294745,2.0460825834825442
1694,424,E152.C,8.709343912538849,8.016171675992886,8.398795427506895,2.175524205976572
1695,424,E152.C,9.015895158186105,8.400086356970847,8.81280137831442,2.0220367623823137
1696,424,E152.C,9.036778677756175,8.595515415272398,8.725593540025896,2.074683921298501
1697,424,E152.C,8.801924564739599,8.348996467055635,8.546867145034046,1.8660913521762126
1698,424,E152.C,8.455520174701803,7.854482318604942,8.230596429298835,1.7617601541328156
1699,424,E152.C,8.764309318372955,8.17510274681474,8.53870824865126,1.842812554052827
1700,424,E152.C,8.702768216479573,8.056282139715368,8.478274903286076,2.011573537056705
1701,424,E152.C,8.371376006749099,7.527650713825718,8.205558933205921,1.37451991396766
1702,424,E152.C,8.901709449983215,8.456456282731532,8.69730039703716,1.6894172173610258
1703,424,E152.C,8.480472565329364,7.580911019216373,8.281189371933406,1.9108272581803192
1704,424,E152.C,8.802299690742954,8.158437902584378,8.451857503671269,2.1571406184852435
1705,424,E152.C,8.626851742314797,7.971781689628302,8.342698700247867,2.0171345083204244
1706,424,E152.C,9.00456473352949,8.505940021228401,8.695677835261943,2.1273958723787416
1707,424,E152.C,8.478969484064267,7.599815361590708,8.247193388993736,1.8204778906900287
1708,424,E152.C,8.739743701643233,7.833731587831896,8.571383348310503,1.624752320660349
1709,424,E152.C,8.747755451310427,7.997409786985052,8.522523281002142,1.8977285490433076
1710,424,E152.C,8.89985307929016,8.214156420207052,8.671888851823056,1.9748635200875384
1711,424,E152.C,8.587129491037313,7.872535617947383,8.317968438361984,2.040855574409264
1712,424,E152.C,8.31213212184662,7.735026464017903,8.00383057973981,2.112321605378824
1713,424,E152.C,8.840211220215972,8.3865901687053,8.669429878895839,1.5463350529326192
1714,424,E152.C,8.505993423863853,7.896599172436417,8.338911810851872,1.5580985799474831
1715,424,E152.C,8.825039587811032,8.474265594591307,8.58997102275396,1.6183650161681555
1716,424,E152.C,8.953327942414246,8.456124847801917,8.67633668502291,1.8784197349831828
1717,424,E152.C,8.688049564286924,7.975842176008948,8.410521332667626,2.0260300995960705
1718,424,E152.C,8.826432216864662,8.102808529124522,8.518031164308438,2.0742735536746295
1719,424,E152.C,8.7978078377339,8.340524028115821,8.486542080634512,1.9949645462830006
1720,424,E152.C,8.575224953457539,7.785366685608415,8.301109852601577,1.92846668482197
1721,424,E152.C,8.793465057249458,8.518425901319475,8.461237946739997,2.141123721815106
1722,424,E152.C,8.975154501216219,8.59233155049583,8.710794051279397,1.9118103995755575
1723,424,E152.C,9.054244772601752,8.645988136577357,8.864115904315293,1.7785535520835793
1724,424,E152.C,8.938106391485848,8.288487079573127,8.738758827173788,1.7124905683118072
1725,424,E152.C,9.110930683548537,8.517498570375636,8.927069479143862,1.7952078319789564
1726,424,E152.C,9.001226589171846,8.510358508801186,8.835961319969106,1.6144966528524805
1727,424,E152.C,9.037908421335505,8.482277575651228,8.816750629907828,1.918881388990897
1728,424,E152.C,9.222438350941935,8.71119047278678,9.024210875018131,1.844685472441924
1729,424,E152.C,8.646915202487776,8.200022756452636,8.350422519685548,2.089523512829956
1730,424,E152.C,8.936288328855564,8.297078921839983,8.657269566716126,1.9642662187775244
1731,424,E152.C,8.762309378423376,8.145259375957599,8.484895374854272,2.1432644763710442
1732,424,E152.C,9.001432205953124,8.203466280018937,8.631660859422857,2.2599941802880608
1733,424,E152.C,8.67872989878181,7.902842486035713,8.358874620574328,1.970825998649488
1734,424,E152.C,9.279105780206002,8.802559430499835,8.975528487472577,2.028107183127389
1735,424,E152.C,8.935955720035404,8.522820595169629,8.561021221365607,2.328847676504523
1736,424,E152.C,9.218001891177414,8.926462771051746,9.069381202410637,1.689827382222191
1737,424,E152.C,9.051732255120276,8.79444686061562,8.751593770907574,1.9693692900769264
1738,424,E152.C,8.696679686885762,8.020752578974438,8.45442957500496,1.731663514914402
1739,424,E152.C,9.184954009648614,8.731551935189936,8.966392924441811,1.926508903864388
1740,424,E152.C,9.04961824699205,8.612266232319474,8.806405056816756,1.9162707639587069
1741,424,E152.C,8.845706407426352,8.207491125925527,8.509506098574422,2.142460324623997
1742,424,E152.C,8.917527381273063,8.558529814709326,8.629169855816311,2.0622636449972873
1743,424,E152.C,8.967891145851947,8.322094725829794,8.699155235791732,1.8185430826784028
1744,424,E152.C,8.628363640543407,7.836291181957682,8.38563029431916,1.702063985730689
1745,424,E152.C,8.937854162902996,8.521426200480498,8.660710889726293,2.1779640562364193
1746,424,E152.C,8.844316286258325,8.107074602368217,8.604772857675004,2.0022016870173758
1747,424,E152.C,9.454607658475148,9.133738337889442,9.088931182081101,2.3873011856585578
1748,424,E152.C,8.835243279508923,8.185270355557492,8.594407364888026,1.8530759065689324
1749,424,E152.C,9.114188005576988,8.83297288386317,8.787061914110295,2.230008667750951
1750,424,E152.C,9.180074603055486,8.861494689128072,8.94803821594023,1.989890923089277
1751,424,E152.C,8.70802220747297,8.35635427669909,8.523141571829836,1.8222956451583627
1752,424,E152.C,8.71049772435228,8.248555998723308,8.424534559409787,2.0859471009623007
1753,424,E152.C,8.913295131576112,8.487465627483095,8.674524122906718,1.963478897295289
1754,424,E152.C,8.789922010117042,8.25924702735864,8.533570737968954,1.9268138784381392
1755,424,E152.C,9.138315812172394,8.667226125693027,8.812042031721099,2.2286501715976357
1756,424,E152.C,9.14894675640929,8.842308455857708,8.89979657851213,2.0737284945957697
1757,424,E152.C,8.506903757206738,7.822092005492663,8.183347218656301,2.2010166144251713
1758,424,E152.C,8.797382422377213,8.422875041727972,8.457973063318825,2.349530746296651
1759,424,E152.C,9.080386693684202,8.63056318379071,8.809432674975087,2.052595205711526
1760,424,E152.C,8.9707342958988,8.486398918187996,8.553788214007001,2.397653623056172
1761,424,E152.C,9.099040333535363,8.53015914524679,8.758063526779333,2.059191948654558
1762,424,E152.C,8.552696658066028,8.090555360471361,8.095128743917039,2.3233997194644473
1763,424,E152.C,8.590856256592565,7.901395129391887,8.099269002721172,2.500092787726146
1764,424,E152.C,8.598046419495859,7.962165721904854,8.332504075011116,2.003793152142407
1765,424,E152.C,8.65660224383507,8.024927031977667,8.359312522669654,2.03316826366202
1766,424,E152.C,8.574107555035841,7.863495632940065,8.242710503737726,2.0426715421528314
1767,424,E152.C,8.605583563824926,7.899665707427753,8.36509561162531,1.8451447279131514
1768,424,E152.C,8.560917021331491,7.937441828382411,8.202230069401153,2.3313508017724303
1769,424,E152.C,8.572222863319682,7.607900900811441,8.157872724251986,2.401699647917539
1770,424,E152.C,8.57626347364863,7.974345592641135,8.148908288298417,2.4446918249232397
1771,424,E152.C,8.6175383307264,8.13835754211761,8.201397604403411,2.2987957808358743
1772,424,E152.C,8.502160433165166,7.759371037495108,8.159455057325944,2.045131258068025
1773,424,E152.C,8.796610806266246,8.292301384965697,8.512112667328415,2.2331088482263226
1774,424,E152.C,8.58603824478264,8.030789069239049,8.341574521323038,1.8262794533089988
1775,424,E152.C,8.963539313590587,8.48767585110539,8.700705025517625,1.9143942601574508
1776,424,E152.C,8.835289023982016,8.49612353685804,8.340979960605837,2.602432310104291
1777,424,E152.C,8.745004483791886,8.10283222174019,8.551251066515707,1.5675407445064167
1778,424,E152.C,8.703400662023823,7.866112567367,8.494192097902433,1.7378107949313346
1779,424,E152.C,8.813688681593455,8.254600096427504,8.501984992464884,2.011334103922337
1780,424,E152.C,8.559801887564433,7.9829184380317955,8.334309525151927,1.856157983980168
1781,424,E152.C,8.715531501178203,8.204645043305359,8.442163471811847,2.0683604692364668
1782,424,E152.C,8.68408165508101,7.9920829574180265,8.362725292934341,2.200248862311412
1783,424,E152.C,8.64151188729886,7.834735461251804,8.364641842562076,2.0237211895819343
1784,424,E152.C,8.80666655865775,8.043288401776353,8.485558203570193,2.151949524081303
1785,424,E152.C,8.799427705545902,8.324371244121686,8.394779223541066,2.5081779016952055
1786,424,E152.C,9.005213009141919,8.621707021520837,8.51234171860836,2.5711185038391733
1787,424,E152.C,8.67237107028416,8.160546836047045,8.141213621784718,2.7536849533990733
1788,424,E152.C,8.73257983644744,8.144771048784945,8.326498605840477,2.4493160651131802
1789,424,E152.C,8.993466269097231,8.715738055467272,8.544026997466899,2.493278493635728
1790,424,E152.C,8.543721390248146,8.111927679990984,8.167650536870335,2.314483618224017
1791,424,E152.C,8.882907014849728,8.436084738722617,8.505794442706708,2.2190707568257153
1792,424,E152.C,8.5165547958798,8.074009873296648,7.996328215321499,2.6828405715656345
1793,424,E152.C,8.979118412297213,8.559027787433678,8.500470725464485,2.4553101104731354
1794,424,E152.C,8.663211480973239,8.123198391054025,8.385772479580133,1.7707161459093754
1795,424,E152.C,8.898782052669256,8.469296117145415,8.673870729739349,1.7194827673713178
1796,424,E152.C,8.815707037956692,8.126918799173861,8.489171258651766,2.0474671624752148
1797,424,E152.C,8.648234363139252,8.139222078350098,8.244906513230173,2.433126000645302
1798,424,E152.C,8.971308103052973,8.300373687807221,8.528673198013275,2.4515820201242207
1799,424,E152.C,8.969673253236737,8.444916386928595,8.630447873541726,2.37021860396257
1800,424,E152.C,8.7268743502685,8.148242322353052,8.423566438520687,2.148305438658795
1801,424,E152.C,8.665100763793761,7.949751561781033,8.303920058881904,2.388265926118578
1802,424,E152.C,9.019733489660434,8.643444800201017,8.553717258155393,2.721514264141476
1803,424,E152.C,8.756987190813689,8.135544430769437,8.520294039293121,1.8612318893157607
1804,424,E152.C,8.78779913981209,8.133896552711827,8.35531072560573,2.369387128016413
1805,424,E152.C,8.864205555868644,8.408718896667379,8.355124254359218,2.7053441061906653
1806,424,E152.C,8.74184589811886,8.221568716531719,8.201537415317391,2.779421850364443
1807,424,E152.C,8.700434538612479,8.252210197003787,8.220200468950852,2.630831876612433
1808,424,E152.C,8.741371301746675,8.11133589012142,8.325011303500492,2.283889476261635
1809,424,E152.C,8.9933661188818,8.384492542285065,8.558368468965506,2.5022023094411168
1810,424,E152.C,8.255250786858863,7.83908842812144,7.9288903110070725,2.229509810700094
1811,424,E152.C,8.384531644768298,7.757911499135495,7.953605160611029,2.416961149743017
1812,424,E152.C,8.730632572234255,8.207548825858499,8.280034518924463,2.5847124946961486
1813,424,E152.C,8.647240056361412,8.314542373741018,8.272213924004285,2.2821633341629592
1814,424,E152.C,8.587819063440874,8.430941415107869,8.03477640013858,2.7279177255636
1815,424,E152.C,8.910415849476587,8.45276314591831,8.351340202998383,2.717765318738074
1816,424,E152.C,9.137512297498601,8.829115124885103,8.685058561417387,2.5246702286503506
1817,424,E152.C,8.917727274085758,8.400714124840514,8.46119547075898,2.4468048840411285
1818,424,E152.C,8.511645331144065,7.830703243032908,8.17836015864144,2.2023286429870836
1819,424,E152.C,8.562925291696374,8.094964142240753,8.192636579485026,2.3389268909188417
1820,424,E152.C,8.557667799679331,8.121225965372021,8.155174342500569,2.1966306975963334
1821,424,E152.C,8.92570205902258,8.521696552402185,8.575696784825208,2.2216163464622554
1822,424,E152.C,8.712268457036753,8.245383775220587,8.389317548578656,2.2460044920180593
1823,424,E152.C,8.34060108577457,7.73940451267377,7.946861076511419,2.336512485138627
1824,424,E152.C,8.774332856505017,8.359343134675063,8.531619970281705,1.86405970445675
1825,424,E152.C,8.86371919486483,8.337690076864764,8.513389004699727,2.0800623959078592
1826,424,E152.C,8.930212090640019,8.60008086022636,8.621494194739988,2.144860188475974
1827,424,E152.C,8.611627972602971,8.288223422730468,8.25226847472186,2.2014228588793827
1828,424,E152.C,9.11030725750838,8.629206749186318,8.72845636411756,2.329905385766139
1829,424,E152.C,8.833678591440647,8.169212031691032,8.513448655292855,2.257100779227329
1830,424,E152.C,8.67796761389681,8.076503295700618,8.385492809670987,2.0581215812802753
1831,424,E152.C,8.379374017515325,7.74167677906485,7.984702189059995,2.3461170998618
1832,424,E152.C,8.777642421179948,8.485361436758524,8.375265698042664,2.47723842785814
1833,424,E152.C,8.447405856622199,7.856421924496039,8.133276698125117,2.1659993995606186
1834,424,E152.C,8.570576202766704,7.860407170058413,8.216348300399305,2.2716263877768483
1835,424,E152.C,8.844882051300354,8.192681202297177,8.541120963653654,2.070936101779111
1836,424,E152.C,8.511891390701537,7.9278546150919835,8.13658800957141,2.1963844707556177
1837,424,E152.C,8.75913910111501,8.156515272797126,8.419773196519031,2.181624908197378
